times,dyno velocities,alternator currents,battery currents
794,64.84058607,-60.82241812,39.38672438
795,61.75434601,-101.3706969,79.92879735
796,57.18000375,-101.3706969,79.92879735
797,51.88701613,-101.3706969,79.92879735
798,46.79385648,-101.3706969,79.92879735
799,43.31299477,-101.3706969,79.92879735
800,41.5744882,-50.68534843,29.25120614
801,41.0307886,0,-21.42638506
802,40.75651156,0,-21.42638506
803,42.4782379,0,-21.42638506
804,45.80599132,0,-21.42638506
805,49.47729237,0,-21.42638506
806,51.87596922,0,-21.42638506
807,52.92036338,0,-21.42638506
808,52.99028326,0,-21.42638506
809,52.16162769,-32.438623,11.00727331
810,50.65877746,-101.3706969,79.92879735
811,48.62680932,-101.3706969,79.92879735
812,45.54678604,-101.3706969,79.92879735
813,41.63354555,-101.3706969,79.92879735
814,37.34601548,-101.3706969,79.92879735
815,33.02558268,-101.3706969,79.92879735
816,28.42641131,-101.3706969,79.92879735
817,23.37856312,-101.3706969,79.92879735
818,19.32314676,-101.3706969,79.92879735
819,16.91069428,-85.15138537,63.71196816
820,16.977558,0,-21.42638506
821,19.17236964,0,-21.42638506
822,22.89225604,0,-21.42638506
823,26.31423917,0,-21.42638506
824,29.11361278,0,-21.42638506
825,31.75219426,0,-21.42638506
826,34.10258938,0,-21.42638506
827,36.22555144,0,-21.42638506
828,38.16124389,0,-21.42638506
829,40.24574608,0,-21.42638506
830,42.79150353,0,-21.42638506
831,45.27898929,0,-21.42638506
832,47.09322039,0,-21.42638506
833,48.13108832,0,-21.42638506
834,48.65614091,0,-21.42638506
835,49.14243173,0,-21.42638506
836,49.67308948,0,-21.42638506
837,50.1211339,0,-21.42638506
838,50.60313554,0,-21.42638506
839,51.35334672,0,-21.42638506
840,52.19228297,0,-21.42638506
841,52.94178919,0,-21.42638506
842,53.87961742,0,-21.42638506
843,54.72145781,0,-21.42638506
844,55.62082371,0,-21.42638506
845,56.47741483,0,-21.42638506
846,56.92320932,0,-21.42638506
847,57.16557863,0,-21.42638506
848,57.43561543,0,-21.42638506
849,58.02979995,0,-21.42638506
850,59.12846787,0,-21.42638506
851,60.48841892,0,-21.42638506
852,61.51728552,0,-21.42638506
853,62.17593908,0,-21.42638506
854,62.74918829,0,-21.42638506
855,63.26339356,0,-21.42638506
856,63.56424484,0,-21.42638506
857,63.64203221,0,-21.42638506
858,63.94503661,0,-21.42638506
859,64.95734657,0,-21.42638506
860,66.22110592,0,-21.42638506
861,67.19315527,0,-21.42638506
862,68.07343072,0,-21.42638506
863,69.69135515,0,-21.42638506
864,71.59672497,0,-21.42638506
865,72.7281023,0,-21.42638506
866,73.29274788,0,-21.42638506
867,74.02582727,0,-21.42638506
868,75.24391392,0,-21.42638506
869,76.41539489,0,-21.42638506
870,76.84473768,0,-21.42638506
871,76.65818156,0,-21.42638506
872,76.24820155,0,-21.42638506
873,75.77409617,0,-21.42638506
874,75.25186189,0,-21.42638506
875,74.51849055,0,-21.42638506
876,73.44588444,-8.109655749,-13.31797047
877,72.07599573,-101.3706969,79.92879735
878,70.82389366,-97.31586899,75.87459005
879,70.10116311,0,-21.42638506
880,69.81733,0,-21.42638506
881,69.52580719,0,-21.42638506
882,68.59090485,0,-21.42638506
883,67.86572158,0,-21.42638506
884,67.80397314,0,-21.42638506
885,67.88632417,0,-21.42638506
886,68.08955317,0,-21.42638506
887,68.39455088,0,-21.42638506
888,68.61168398,0,-21.42638506
889,68.64744451,0,-21.42638506
890,68.40248319,0,-21.42638506
891,67.86901697,0,-21.42638506
892,66.90413915,-79.06914356,57.63065722
893,65.5992933,-101.3706969,79.92879735
894,64.25993431,-26.35638119,4.925962364
895,63.09628629,-72.98690175,51.54934627
896,62.22628148,-30.41120906,8.980169661
897,61.82985141,0,-21.42638506
898,61.6920935,0,-21.42638506
899,61.69649826,0,-21.42638506
900,61.59965151,0,-21.42638506
901,61.26172913,0,-21.42638506
902,60.45202198,-58.79500418,37.35962074
903,57.1887311,-101.3706969,79.92879735
904,51.8941518,-101.3706969,79.92879735
905,46.79686954,-101.3706969,79.92879735
906,43.31419834,-101.3706969,79.92879735
907,41.57540338,-50.68534843,29.25120614
908,41.03145732,0,-21.42638506
909,40.7569801,0,-21.42638506
910,42.4785508,0,-21.42638506
911,45.8062101,0,-21.42638506
912,49.47741192,0,-21.42638506
913,51.96542335,0,-21.42638506
914,53.34377042,0,-21.42638506
915,55.36423034,0,-21.42638506
916,57.64233979,0,-21.42638506
917,58.78203873,0,-21.42638506
918,59.39487495,0,-21.42638506
919,59.22858719,0,-21.42638506
920,59.24583658,0,-21.42638506
921,59.76203285,0,-21.42638506
922,60.97139718,0,-21.42638506
923,62.69434832,0,-21.42638506
924,64.3642134,0,-21.42638506
925,65.06601913,0,-21.42638506
926,63.91712441,-14.19189756,-7.236659525
927,62.61859029,-89.20621324,67.76617546
928,61.85445964,0,-21.42638506
929,61.18697798,0,-21.42638506
930,60.70781438,0,-21.42638506
931,60.31476047,0,-21.42638506
932,59.97479888,0,-21.42638506
933,59.58820342,0,-21.42638506
934,59.08108179,0,-21.42638506
935,58.17078656,0,-21.42638506
936,57.05703586,-97.31586899,75.87459005
937,56.25442977,-6.082241812,-15.34507412
938,55.69321342,0,-21.42638506
939,55.18544722,0,-21.42638506
940,54.67072453,0,-21.42638506
941,54.16074777,0,-21.42638506
942,53.87139114,0,-21.42638506
943,53.77431278,0,-21.42638506
944,53.7447476,0,-21.42638506
945,53.79974951,0,-21.42638506
946,53.95267222,0,-21.42638506
947,54.32976474,0,-21.42638506
948,55.11247561,0,-21.42638506
949,55.90354464,0,-21.42638506
950,56.29740928,0,-21.42638506
951,56.02419514,0,-21.42638506
952,54.2410616,-64.877246,43.44093168
953,50.80408925,-101.3706969,79.92879735
954,45.8493441,-101.3706969,79.92879735
955,40.43526988,-101.3706969,79.92879735
956,34.93462173,-101.3706969,79.92879735
957,29.60691893,-101.3706969,79.92879735
958,25.93304975,-101.3706969,79.92879735
959,24.25178915,-46.63052056,25.19699885
960,26.49317047,0,-21.42638506
961,31.07617849,0,-21.42638506
962,36.92495012,0,-21.42638506
963,42.11357206,0,-21.42638506
964,46.66510384,0,-21.42638506
965,49.93458645,0,-21.42638506
966,51.63805858,0,-21.42638506
967,52.36667816,0,-21.42638506
968,52.38916514,0,-21.42638506
969,52.12679028,0,-21.42638506
970,51.52536702,0,-21.42638506
971,50.21350856,-34.46603694,13.03437696
972,47.60718039,-101.3706969,79.92879735
973,43.20942609,-101.3706969,79.92879735
974,37.83552418,-101.3706969,79.92879735
975,31.99671105,-101.3706969,79.92879735
976,26.83835786,-101.3706969,79.92879735
977,21.54689923,-101.3706969,79.92879735
978,17.25784393,-101.3706969,79.92879735
979,14.2650211,-101.3706969,79.92879735
980,11.71233317,-81.09655749,59.65776087
981,9.580725468,0,-21.42638506
982,7.879429892,0,-21.42638506
983,6.240808604,0,-21.42638506
984,4.235479763,0,-21.42638506
985,2.0361245,0,-21.42638506
986,0.46322516,0,-21.42638506
987,0.000177271,0,-21.42638506
988,4.82577E-06,0,-21.42638506
989,1.45749E-06,0,-21.42638506
990,6.43379E-07,0,-21.42638506
991,3.37666E-07,0,-21.42638506
992,1.95822E-07,0,-21.42638506
993,1.21165E-07,0,-21.42638506
994,7.84389E-08,0,-21.42638506
995,5.24899E-08,0,-21.42638506
996,3.60199E-08,0,-21.42638506
997,2.5207E-08,0,-21.42638506
998,1.79171E-08,0,-21.42638506
999,1.28969E-08,0,-21.42638506
1000,9.37961E-09,0,-21.42638506
1001,6.88E-09,0,-21.42638506
1002,5.0826E-09,0,-21.42638506
1003,3.77732E-09,0,-21.42638506
1004,2.82151E-09,0,-21.42638506
1005,2.11666E-09,0,-21.42638506
1006,1.59374E-09,0,-21.42638506
1007,1.20379E-09,0,-21.42638506
1008,9.11728E-10,0,-21.42638506
1009,6.9214E-10,0,-21.42638506
1010,5.26501E-10,0,-21.42638506
1011,3.65793E-10,0,-21.42638506
1012,6.64565E-20,0,-21.42638506
1013,6.64565E-20,0,-21.42638506
1014,6.64565E-20,0,-21.42638506
1015,6.64565E-20,0,-21.42638506
1016,6.64565E-20,0,-21.42638506
1017,6.64565E-20,0,-21.42638506
1018,6.64565E-20,0,-21.42638506
1019,6.64565E-20,0,-21.42638506
1020,6.64565E-20,0,-21.42638506
1021,6.64565E-20,0,-21.42638506
1022,6.64565E-20,0,-21.42638506
1023,6.64565E-20,0,-21.42638506
1024,6.64565E-20,0,-21.42638506
1025,6.64565E-20,0,-21.42638506
1026,6.40932E-20,0,-21.42638506
1027,0,0,-21.42638506
1028,0.794158701,0,-185.1423458
1029,4.874048909,0,-53.37096277
1030,10.73539673,0,-21.42638506
1031,17.05228456,0,-21.42638506
1032,22.0457094,0,-21.42638506
1033,26.25087684,0,-21.42638506
1034,29.99725161,0,-21.42638506
1035,33.20681577,0,-21.42638506
1036,36.22972928,0,-21.42638506
1037,38.7399418,0,-21.42638506
1038,40.75238383,0,-21.42638506
1039,42.66871549,0,-21.42638506
1040,44.88144207,0,-21.42638506
1041,47.28724089,0,-21.42638506
1042,49.32121185,0,-21.42638506
1043,51.12529705,0,-21.42638506
1044,52.38883938,0,-21.42638506
1045,52.93531151,0,-21.42638506
1046,53.06409193,0,-21.42638506
1047,53.14139421,0,-21.42638506
1048,53.29524643,0,-21.42638506
1049,53.32995626,0,-21.42638506
1050,52.89968229,0,-21.42638506
1051,51.65545709,-87.17879931,65.73907181
1052,49.82933408,-101.3706969,79.92879735
1053,47.67005343,-101.3706969,79.92879735
1054,45.12116999,-101.3706969,79.92879735
1055,41.97372363,-101.3706969,79.92879735
1056,38.02668831,-101.3706969,79.92879735
1057,32.66144629,-24.32896725,2.898858716
1058,27.50006095,-75.01431568,53.57644992
1059,22.72579306,-101.3706969,79.92879735
1060,18.43796926,-101.3706969,79.92879735
1061,14.69167252,-101.3706969,79.92879735
1062,12.39015249,-32.438623,11.00727331
1063,11.66939628,0,-21.42638506
1064,12.01762295,0,-21.42638506
1065,13.67233405,0,-21.42638506
1066,17.3658549,0,-21.42638506
1067,21.72262018,0,-21.42638506
1068,24.29676028,0,-21.42638506
1069,25.18189916,0,-21.42638506
1070,25.98604659,0,-21.42638506
1071,27.69058689,0,-21.42638506
1072,29.99232027,0,-21.42638506
1073,33.23530581,0,-21.42638506
1074,37.26415965,0,-21.42638506
1075,41.94067568,0,-21.42638506
1076,46.94727133,0,-21.42638506
1077,51.48659162,0,-21.42638506
1078,55.13887269,0,-21.42638506
1079,57.69892598,0,-21.42638506
1080,60.04457273,0,-21.42638506
1081,62.07389413,0,-21.42638506
1082,63.08732699,0,-21.42638506
1083,63.2101204,0,-21.42638506
1084,62.20295132,-34.46603694,13.03437696
1085,60.43356575,-101.3706969,79.92879735
1086,59.09463896,-70.95948781,49.52224263
1087,58.55176788,0,-21.42638506
1088,58.48793037,0,-21.42638506
1089,58.60670363,0,-21.42638506
1090,58.72532767,0,-21.42638506
1091,58.76823505,0,-21.42638506
1092,58.86174003,0,-21.42638506
1093,59.33435271,0,-21.42638506
1094,60.49377162,0,-21.42638506
1095,62.09098482,0,-21.42638506
1096,63.39329144,0,-21.42638506
1097,64.05563024,0,-21.42638506
1098,64.08739441,0,-21.42638506
1099,63.35305753,-4.054827875,-17.37217777
1100,61.59909645,-101.3706969,79.92879735
1101,59.79082067,-101.3706969,79.92879735
1102,58.70598438,0,-21.42638506
1103,58.04678911,0,-21.42638506
1104,58.81175713,0,-21.42638506
1105,60.64850952,0,-21.42638506
1106,62.40820362,0,-21.42638506
1107,63.83425152,0,-21.42638506
1108,64.49411663,0,-21.42638506
1109,64.25806928,0,-21.42638506
1110,63.02471733,-85.15138537,63.71196816
1111,61.75959705,-18.24672544,-3.182452229
1112,60.83261841,0,-21.42638506
1113,61.33373909,0,-21.42638506
1114,63.28515347,0,-21.42638506
1115,66.15799171,0,-21.42638506
1116,68.28878363,0,-21.42638506
1117,69.52558691,0,-21.42638506
1118,69.74962248,0,-21.42638506
1119,69.0655917,0,-21.42638506
1120,67.75574952,-70.95948781,49.52224263
1121,66.65979889,-32.438623,11.00727331
1122,65.98327711,0,-21.42638506
1123,65.35108565,0,-21.42638506
1124,64.11823841,-62.84983206,41.41382803
1125,61.750676,-101.3706969,79.92879735
1126,57.97979552,-101.3706969,79.92879735
1127,53.01619131,-101.3706969,79.92879735
1128,47.59241194,-101.3706969,79.92879735
1129,42.37527602,-101.3706969,79.92879735
1130,37.88967962,-101.3706969,79.92879735
1131,34.04534391,-101.3706969,79.92879735
1132,30.90869321,-101.3706969,79.92879735
1133,27.8324067,-101.3706969,79.92879735
1134,24.07263866,-101.3706969,79.92879735
1135,20.58101045,-101.3706969,79.92879735
1136,17.35267385,-101.3706969,79.92879735
1137,15.03163222,-62.84983206,41.41382803
1138,14.06085249,0,-21.42638506
1139,13.91712172,0,-21.42638506
1140,14.18006262,0,-21.42638506
1141,14.64536387,0,-21.42638506
1142,15.5373991,0,-21.42638506
1143,17.50551567,0,-21.42638506
1144,20.73336206,0,-21.42638506
1145,23.61161419,0,-21.42638506
1146,24.84000326,0,-21.42638506
1147,23.99291951,-26.35638119,4.925962364
1148,20.13862237,-101.3706969,79.92879735
1149,15.59112442,-101.3706969,79.92879735
1150,12.80382651,-75.01431568,53.57644992
1151,11.83148038,0,-21.42638506
1152,11.81010576,0,-21.42638506
1153,12.57053939,0,-21.42638506
1154,15.39049896,0,-21.42638506
1155,20.11796073,0,-21.42638506
1156,25.25260909,0,-21.42638506
1157,29.51312603,0,-21.42638506
1158,33.44562502,0,-21.42638506
1159,37.11054194,0,-21.42638506
1160,40.82492756,0,-21.42638506
1161,43.96229292,0,-21.42638506
1162,46.86613309,0,-21.42638506
1163,49.09430159,0,-21.42638506
1164,51.26805436,0,-21.42638506
1165,53.5432737,0,-21.42638506
1166,55.59051574,0,-21.42638506
1167,57.57671597,0,-21.42638506
1168,59.29783413,0,-21.42638506
1169,60.91709481,0,-21.42638506
1170,62.43750435,0,-21.42638506
1171,63.67408995,0,-21.42638506
1172,64.879904,0,-21.42638506
1173,66.32769406,0,-21.42638506
1174,67.73660453,0,-21.42638506
1175,69.0462161,0,-21.42638506
1176,70.29441508,0,-21.42638506
1177,71.25101829,0,-21.42638506
1178,72.21810521,0,-21.42638506
1179,73.16960791,0,-21.42638506
1180,73.99754652,0,-21.42638506
1181,74.68497968,0,-21.42638506
1182,75.35715871,0,-21.42638506
1183,76.03646251,0,-21.42638506
1184,76.75337554,0,-21.42638506
1185,77.54187129,0,-21.42638506
1186,78.27977574,0,-21.42638506
1187,78.85239389,0,-21.42638506
1188,79.40300595,0,-21.42638506
1189,80.04970439,0,-21.42638506
1190,80.68365178,0,-21.42638506
1191,81.34360036,0,-21.42638506
1192,82.01067319,0,-21.42638506
1193,82.70606076,0,-21.42638506
1194,83.22036288,0,-21.42638506
1195,83.67489817,0,-21.42638506
1196,84.06544451,0,-21.42638506
1197,84.48273976,0,-21.42638506
1198,84.97046912,0,-21.42638506
1199,85.43817662,0,-21.42638506
1200,85.93582522,0,-21.42638506
1201,86.56041524,0,-21.42638506
1202,87.11139534,0,-21.42638506
1203,87.70832972,0,-21.42638506
1204,88.21745243,0,-21.42638506
1205,88.55809125,0,-21.42638506
1206,88.90633196,0,-21.42638506
1207,89.20064147,0,-21.42638506
1208,89.55314053,0,-21.42638506
1209,90.00961751,0,-21.42638506
1210,90.41936478,0,-21.42638506
1211,90.81915642,0,-21.42638506
1212,91.18654394,0,-21.42638506
1213,91.48764414,0,-21.42638506
1214,91.78037987,0,-21.42638506
1215,92.07483705,0,-21.42638506
1216,92.46687206,0,-21.42638506
1217,92.96367133,0,-21.42638506
1218,93.25553758,0,-21.42638506
1219,93.45105262,0,-21.42638506
1220,93.63836107,0,-21.42638506
1221,93.82895957,0,-21.42638506
1222,93.99044901,0,-21.42638506
1223,94.0875717,0,-21.42638506
1224,94.20967089,0,-21.42638506
1225,94.36872422,0,-21.42638506
1226,94.50412388,0,-21.42638506
1227,94.66546575,0,-21.42638506
1228,94.76990549,0,-21.42638506
1229,94.89756168,0,-21.42638506
1230,95.06044479,0,-21.42638506
1231,95.19847001,0,-21.42638506
1232,95.36162315,0,-21.42638506
1233,95.49932701,0,-21.42638506
1234,95.66220708,0,-21.42638506
1235,95.7676794,0,-21.42638506
1236,95.89606458,0,-21.42638506
1237,96.0594396,0,-21.42638506
1238,96.19779355,0,-21.42638506
1239,96.36115667,0,-21.42638506
1240,96.49900954,0,-21.42638506
1241,96.69404702,0,-21.42638506
1242,96.89803584,0,-21.42638506
1243,97.10129165,0,-21.42638506
1244,97.2714824,0,-21.42638506
1245,97.37454808,0,-21.42638506
1246,97.43665575,0,-21.42638506
1247,97.43362905,0,-21.42638506
1248,97.42360045,0,-21.42638506
1249,97.38410421,0,-21.42638506
1250,97.31258606,0,-21.42638506
1251,97.30068687,0,-21.42638506
1252,97.29988937,0,-21.42638506
1253,97.26780987,0,-21.42638506
1254,97.16937263,0,-21.42638506
1255,97.06252869,0,-21.42638506
1256,96.95727087,0,-21.42638506
1257,96.82156813,0,-21.42638506
1258,96.58855678,0,-21.42638506
1259,96.28151458,0,-21.42638506
1260,95.93615559,0,-21.42638506
1261,95.59207407,0,-21.42638506
1262,95.37540971,0,-21.42638506
1263,95.2113475,0,-21.42638506
1264,95.08154897,0,-21.42638506
1265,94.92469735,0,-21.42638506
1266,94.79134576,0,-21.42638506
1267,94.59941605,0,-21.42638506
1268,94.42955656,0,-21.42638506
1269,94.35818725,0,-21.42638506
1270,94.3301944,0,-21.42638506
1271,94.27506193,0,-21.42638506
1272,94.21089253,0,-21.42638506
1273,94.02133879,0,-21.42638506
1274,93.71704183,0,-21.42638506
1275,93.18288789,0,-21.42638506
1276,92.49599466,0,-21.42638506
1277,91.70570313,0,-21.42638506
1278,90.97055464,0,-21.42638506
1279,90.28564957,0,-21.42638506
1280,89.64151939,0,-21.42638506
1281,88.97484301,0,-21.42638506
1282,88.3664921,0,-21.42638506
1283,87.73690088,0,-21.42638506
1284,87.04084097,0,-21.42638506
1285,86.33513383,0,-21.42638506
1286,85.63056265,0,-21.42638506
1287,84.95888266,0,-21.42638506
1288,84.35470147,0,-21.42638506
1289,83.76029147,0,-21.42638506
1290,83.16477042,0,-21.42638506
1291,82.56782114,0,-21.42638506
1292,81.969874,0,-21.42638506
1293,81.37119659,0,-21.42638506
1294,80.77198594,0,-21.42638506
1295,80.17245143,0,-21.42638506
1296,79.60379709,0,-21.42638506
1297,79.16528633,0,-21.42638506
1298,78.86893182,0,-21.42638506
1299,78.58850275,0,-21.42638506
1300,78.30316565,0,-21.42638506
1301,78.01326383,0,-21.42638506
1302,77.72015426,0,-21.42638506
1303,77.42484992,0,-21.42638506
1304,77.1280619,0,-21.42638506
1305,76.8302525,0,-21.42638506
1306,76.40760792,0,-21.42638506
1307,75.93588415,0,-21.42638506
1308,75.89155278,0,-21.42638506
1309,75.88937601,0,-21.42638506
1310,75.84752911,0,-21.42638506
1311,75.82420242,0,-21.42638506
1312,75.73956783,0,-21.42638506
1313,75.61062925,0,-21.42638506
1314,75.38222437,0,-21.42638506
1315,75.10866799,0,-21.42638506
1316,74.86259719,0,-21.42638506
1317,74.46945763,0,-21.42638506
1318,73.9302586,0,-21.42638506
1319,73.49660173,0,-21.42638506
1320,73.2756626,0,-21.42638506
1321,73.55219835,0,-21.42638506
1322,74.21404754,0,-21.42638506
1323,75.25852436,0,-21.42638506
1324,76.65304108,0,-21.42638506
1325,78.29303331,0,-21.42638506
1326,79.75467426,0,-21.42638506
1327,80.72045995,0,-21.42638506
1328,81.13486296,0,-21.42638506
1329,81.22996002,0,-21.42638506
1330,81.1767537,0,-21.42638506
1331,81.12212255,0,-21.42638506
1332,81.08345143,0,-21.42638506
1333,81.0250242,0,-21.42638506
1334,80.84467374,0,-21.42638506
1335,80.52848943,0,-21.42638506
1336,80.20059404,0,-21.42638506
1337,79.94373967,0,-21.42638506
1338,79.82637034,0,-21.42638506
1339,79.76274525,0,-21.42638506
1340,79.76558294,0,-21.42638506
1341,79.80771889,0,-21.42638506
1342,79.91391149,0,-21.42638506
1343,80.12215059,0,-21.42638506
1344,80.52685132,0,-21.42638506
1345,80.95416364,0,-21.42638506
1346,81.34261949,0,-21.42638506
1347,81.59425563,0,-21.42638506
1348,81.66784014,0,-21.42638506
1349,81.59247214,0,-21.42638506
1350,81.2197274,0,-21.42638506
1351,80.36694833,0,-21.42638506
1352,79.04815317,-40.54827875,19.1156879
1353,77.57903907,-101.3706969,79.92879735
1354,76.08262705,-101.3706969,79.92879735
1355,74.54947206,-101.3706969,79.92879735
1356,72.9226305,-101.3706969,79.92879735
1357,71.10038985,-101.3706969,79.92879735
1358,69.13290287,-101.3706969,79.92879735
1359,67.06874866,-101.3706969,79.92879735
1360,64.8555448,-101.3706969,79.92879735
1361,62.59788887,-101.3706969,79.92879735
1362,60.80435849,-101.3706969,79.92879735
1363,59.74232627,-83.12397143,61.68486451
1364,59.64214442,0,-21.42638506
1365,60.47433893,0,-21.42638506
1366,61.8192076,0,-21.42638506
1367,62.65615944,0,-21.42638506
1368,62.62333605,0,-21.42638506
1369,61.28715154,-6.082241812,-15.34507412
1370,59.40660002,-101.3706969,79.92879735
1371,58.11193696,-99.34328293,77.9016937
1372,57.64565047,0,-21.42638506
1373,57.62075249,0,-21.42638506
1374,57.5382124,0,-21.42638506
1375,56.93802494,0,-21.42638506
1376,55.37404672,-95.28845506,73.8474864
1377,52.58225339,-101.3706969,79.92879735
1378,48.41031453,-8.109655749,-13.31797047
1379,42.9897554,-93.26104112,71.82038276
1380,37.5620556,-101.3706969,79.92879735
1381,32.00736832,-12.16448362,-9.263763173
1382,28.19311338,-87.17879931,65.73907181
1383,27.6433367,-14.19189756,-7.236659525
1384,30.31107472,0,-21.42638506
1385,33.89940578,0,-21.42638506
1386,36.20917052,0,-21.42638506
1387,37.28066089,0,-21.42638506
1388,38.53058084,0,-21.42638506
1389,40.87477527,0,-21.42638506
1390,44.39251933,0,-21.42638506
1391,48.3450872,0,-21.42638506
1392,51.30457176,0,-21.42638506
1393,53.52729741,0,-21.42638506
1394,54.81842974,0,-21.42638506
1395,55.20816536,0,-21.42638506
1396,55.07905877,0,-21.42638506
1397,54.66396419,0,-21.42638506
1398,53.88067927,0,-21.42638506
1399,52.79299317,-62.84983206,41.41382803
1400,51.48484971,-101.3706969,79.92879735
1401,49.93681483,-101.3706969,79.92879735
1402,48.24887052,-101.3706969,79.92879735
1403,46.26403198,-101.3706969,79.92879735
1404,43.42029296,-101.3706969,79.92879735
1405,39.01106736,-101.3706969,79.92879735
1406,33.56315043,-101.3706969,79.92879735
1407,29.12365859,-101.3706969,79.92879735
1408,26.93882146,-50.68534843,29.25120614
1409,26.74542925,0,-21.42638506
1410,27.13042963,0,-21.42638506
1411,27.32660726,0,-21.42638506
1412,27.21672285,0,-21.42638506
1413,26.90475299,0,-21.42638506
1414,25.97011549,0,-21.42638506
1415,26.79239344,0,-21.42638506
1416,29.09281659,0,-21.42638506
1417,32.15012789,0,-21.42638506
1418,35.97696969,0,-21.42638506
1419,39.44067946,0,-21.42638506
1420,41.38982991,0,-21.42638506
1421,41.55054146,0,-21.42638506
1422,39.7857602,-32.438623,11.00727331
1423,36.87590685,-101.3706969,79.92879735
1424,34.79607498,-70.95948781,49.52224263
1425,34.35147545,0,-21.42638506
1426,35.21526295,0,-21.42638506
1427,37.59941559,0,-21.42638506
1428,40.57123238,0,-21.42638506
1429,42.30210283,0,-21.42638506
1430,42.46577742,0,-21.42638506
1431,41.22195653,-26.35638119,4.925962364
1432,38.44621005,-101.3706969,79.92879735
1433,33.93820945,-101.3706969,79.92879735
1434,28.55492754,-101.3706969,79.92879735
1435,22.79367778,-101.3706969,79.92879735
1436,19.37725456,-79.06914356,57.63065722
1437,18.96427933,0,-21.42638506
1438,20.04038936,0,-21.42638506
1439,21.37196578,0,-21.42638506
1440,21.99871202,0,-21.42638506
1441,21.76584555,0,-21.42638506
1442,20.52575517,-12.16448362,-9.263763173
1443,18.85968412,-91.23362718,69.79327911
1444,18.08060572,0,-21.42638506
1445,18.02986549,0,-21.42638506
1446,18.32134262,0,-21.42638506
1447,18.22113985,0,-21.42638506
1448,16.498349,-2.027413937,-19.39928141
1449,12.40185174,-99.34328293,77.9016937
1450,7.167590304,0,-21.42638506
1451,2.825154092,0,-21.42638506
1452,0.543636898,0,-21.42638506
1453,0.000193558,0,-21.42638506
1454,4.86442E-06,0,-21.42638506
1455,1.46456E-06,0,-21.42638506
1456,6.45721E-07,0,-21.42638506
1457,3.38677E-07,0,-21.42638506
1458,1.96329E-07,0,-21.42638506
1459,1.21446E-07,0,-21.42638506
1460,7.86054E-08,0,-21.42638506
1461,5.25937E-08,0,-21.42638506
1462,3.60871E-08,0,-21.42638506
1463,2.52518E-08,0,-21.42638506
1464,1.79477E-08,0,-21.42638506
1465,1.29182E-08,0,-21.42638506
1466,9.39462E-09,0,-21.42638506
1467,6.89074E-09,0,-21.42638506
1468,5.09036E-09,0,-21.42638506
1469,3.78299E-09,0,-21.42638506
1470,2.82568E-09,0,-21.42638506
1471,2.11974E-09,0,-21.42638506
1472,1.59603E-09,0,-21.42638506
1473,1.20551E-09,0,-21.42638506
1474,9.13018E-10,0,-21.42638506
1475,6.93112E-10,0,-21.42638506
1476,5.27237E-10,0,-21.42638506
1477,3.73471E-10,0,-21.42638506
1478,2.15567E-19,0,-21.42638506
1479,0.528456005,0,-185.1423458
1480,2.882928007,0,-57.36403498
1481,5.132813586,0,-21.42638506
1482,6.941984938,0,-21.42638506
1483,8.556211668,0,-21.42638506
1484,9.878727257,0,-21.42638506
1485,11.41967182,0,-21.42638506
1486,12.58164581,0,-21.42638506
1487,14.09162084,0,-21.42638506
1488,16.08163456,0,-21.42638506
1489,18.62370695,0,-21.42638506
1490,21.74368975,0,-21.42638506
1491,25.19904536,0,-21.42638506
1492,28.86503124,0,-21.42638506
1493,32.55387132,0,-21.42638506
1494,35.84336345,0,-21.42638506
1495,39.06925688,0,-21.42638506
1496,42.07964533,0,-21.42638506
1497,44.67000929,0,-21.42638506
1498,46.66728124,0,-21.42638506
1499,48.45085757,0,-21.42638506
1500,50.01616356,0,-21.42638506
1501,51.11561754,0,-21.42638506
1502,51.89954675,0,-21.42638506
1503,52.58773799,0,-21.42638506
1504,53.18913051,0,-21.42638506
1505,53.81964701,0,-21.42638506
1506,54.36538593,0,-21.42638506
1507,54.8455803,0,-21.42638506
1508,55.36104351,0,-21.42638506
1509,55.98334046,0,-21.42638506
1510,56.75187859,0,-21.42638506
1511,57.80051863,0,-21.42638506
1512,59.26400963,0,-21.42638506
1513,61.14843275,0,-21.42638506
1514,63.40190658,0,-21.42638506
1515,65.85183256,0,-21.42638506
1516,68.19371722,0,-21.42638506
1517,69.88155176,0,-21.42638506
1518,71.29377865,0,-21.42638506
1519,72.42535735,0,-21.42638506
1520,73.21506506,0,-21.42638506
1521,73.79689686,0,-21.42638506
1522,74.1412425,0,-21.42638506
1523,74.27333086,0,-21.42638506
1524,74.04704866,0,-21.42638506
1525,73.36165549,0,-21.42638506
1526,71.86676553,-62.84983206,41.41382803
1527,69.81707024,-101.3706969,79.92879735
1528,67.44557992,-101.3706969,79.92879735
1529,65.0976516,-101.3706969,79.92879735
1530,63.06945774,-101.3706969,79.92879735
1531,61.5070577,-101.3706969,79.92879735
1532,60.41892998,-50.68534843,29.25120614
1533,59.89521898,0,-21.42638506
1534,59.2806636,0,-21.42638506
1535,60.23299933,0,-21.42638506
1536,61.76500101,0,-21.42638506
1537,63.98063312,0,-21.42638506
1538,66.6927988,0,-21.42638506
1539,69.78183014,0,-21.42638506
1540,73.12605218,0,-21.42638506
1541,76.586139,0,-21.42638506
