times,OBD rpm,OBD coolant temperatures,OBD engine load,OBD velocities
1573.2,2583,87,66.7,120.852
1573.3,2585.5,87,66.7,120.938
1573.4,2588,87,66.7,121.024
1573.5,2590.5,87,66.7,121.11
1573.6,2593,87,66.7,121.196
1573.7,2595.5,87,66.7,121.282
1573.8,2598,87,66.7,121.368
1573.9,2600.5,87,66.7,121.454
1574,2603,87,66.7,121.54
1574.1,2604.9,87.1,64.3,121.618
1574.2,2606.8,87.2,61.9,121.696
1574.3,2608.7,87.3,59.5,121.774
1574.4,2610.6,87.4,57.1,121.852
1574.5,2612.5,87.5,54.7,121.93
1574.6,2614.4,87.6,52.3,122.008
1574.7,2616.3,87.7,49.9,122.086
1574.8,2618.2,87.8,47.5,122.164
1574.9,2620.1,87.9,45.1,122.242
1575,2622,88,42.7,122.32
1575.1,2623.9,88,42.19,122.408
1575.2,2625.8,88,41.68,122.496
1575.3,2627.7,88,41.17,122.584
1575.4,2629.6,88,40.66,122.672
1575.5,2631.5,88,40.15,122.76
1575.6,2633.4,88,39.64,122.848
1575.7,2635.3,88,39.13,122.936
1575.8,2637.2,88,38.62,123.024
1575.9,2639.1,88,38.11,123.112
1576,2641,88,37.6,123.2
1576.1,2641,88,37.64,123.262
1576.2,2641,88,37.68,123.324
1576.3,2641,88,37.72,123.386
1576.4,2641,88,37.76,123.448
1576.5,2641,88,37.8,123.51
1576.6,2641,88,37.84,123.572
1576.7,2641,88,37.88,123.634
1576.8,2641,88,37.92,123.696
1576.9,2641,88,37.96,123.758
1577,2641,88,38,123.82
1577.1,2640.3,88,38.2,123.81
1577.2,2639.6,88,38.4,123.8
1577.3,2638.9,88,38.6,123.79
1577.4,2638.2,88,38.8,123.78
1577.5,2637.5,88,39,123.77
1577.6,2636.8,88,39.2,123.76
1577.7,2636.1,88,39.4,123.75
1577.8,2635.4,88,39.6,123.74
1577.9,2634.7,88,39.8,123.73
1578,2634,88,40,123.72
1578.1,2632.9,88,40.08,123.682
1578.2,2631.8,88,40.16,123.644
1578.3,2630.7,88,40.24,123.606
1578.4,2629.6,88,40.32,123.568
1578.5,2628.5,88,40.4,123.53
1578.6,2627.4,88,40.48,123.492
1578.7,2626.3,88,40.56,123.454
1578.8,2625.2,88,40.64,123.416
1578.9,2624.1,88,40.72,123.378
1579,2623,88,40.8,123.34
1579.1,2622.5,88,40.88,123.286
1579.2,2622,88,40.96,123.232
1579.3,2621.5,88,41.04,123.178
1579.4,2621,88,41.12,123.124
1579.5,2620.5,88,41.2,123.07
1579.6,2620,88,41.28,123.016
1579.7,2619.5,88,41.36,122.962
1579.8,2619,88,41.44,122.908
1579.9,2618.5,88,41.52,122.854
1580,2618,88,41.6,122.8
1580.1,2617,88,41.68,122.762
1580.2,2616,88,41.76,122.724
1580.3,2615,88,41.84,122.686
1580.4,2614,88,41.92,122.648
1580.5,2613,88,42,122.61
1580.6,2612,88,42.08,122.572
1580.7,2611,88,42.16,122.534
1580.8,2610,88,42.24,122.496
1580.9,2609,88,42.32,122.458
1581,2608,88,42.4,122.42
1581.1,2607.3,88,42.4,122.38
1581.2,2606.6,88,42.4,122.34
1581.3,2605.9,88,42.4,122.3
1581.4,2605.2,88,42.4,122.26
1581.5,2604.5,88,42.4,122.22
1581.6,2603.8,88,42.4,122.18
1581.7,2603.1,88,42.4,122.14
1581.8,2602.4,88,42.4,122.1
1581.9,2601.7,88,42.4,122.06
1582,2601,88,42.4,122.02
1582.1,2600.3,88,41.41,121.98
1582.2,2599.6,88,40.42,121.94
1582.3,2598.9,88,39.43,121.9
1582.4,2598.2,88,38.44,121.86
1582.5,2597.5,88,37.45,121.82
1582.6,2596.8,88,36.46,121.78
1582.7,2596.1,88,35.47,121.74
1582.8,2595.4,88,34.48,121.7
1582.9,2594.7,88,33.49,121.66
1583,2594,88,32.5,121.62
1583.1,2593.8,87.9,31.84,121.558
1583.2,2593.6,87.8,31.18,121.496
1583.3,2593.4,87.7,30.52,121.434
1583.4,2593.2,87.6,29.86,121.372
1583.5,2593,87.5,29.2,121.31
1583.6,2592.8,87.4,28.54,121.248
1583.7,2592.6,87.3,27.88,121.186
1583.8,2592.4,87.2,27.22,121.124
1583.9,2592.2,87.1,26.56,121.062
1584,2592,87,25.9,121
1584.1,2590.7,87,25.43,120.93
1584.2,2589.4,87,24.96,120.86
1584.3,2588.1,87,24.49,120.79
1584.4,2586.8,87,24.02,120.72
1584.5,2585.5,87,23.55,120.65
1584.6,2584.2,87,23.08,120.58
1584.7,2582.9,87,22.61,120.51
1584.8,2581.6,87,22.14,120.44
1584.9,2580.3,87,21.67,120.37
1585,2579,87,21.2,120.3
1585.1,2577.2,87,21.2,120.212
1585.2,2575.4,87,21.2,120.124
1585.3,2573.6,87,21.2,120.036
1585.4,2571.8,87,21.2,119.948
1585.5,2570,87,21.2,119.86
1585.6,2568.2,87,21.2,119.772
1585.7,2566.4,87,21.2,119.684
1585.8,2564.6,87,21.2,119.596
1585.9,2562.8,87,21.2,119.508
1586,2561,87,21.2,119.42
1586.1,2558.6,86.9,21.43,119.318
1586.2,2556.2,86.8,21.66,119.216
1586.3,2553.8,86.7,21.89,119.114
1586.4,2551.4,86.6,22.12,119.012
1586.5,2549,86.5,22.35,118.91
1586.6,2546.6,86.4,22.58,118.808
1586.7,2544.2,86.3,22.81,118.706
1586.8,2541.8,86.2,23.04,118.604
1586.9,2539.4,86.1,23.27,118.502
1587,2537,86,23.5,118.4
1587.1,2535.1,86,23.78,118.302
1587.2,2533.2,86,24.06,118.204
1587.3,2531.3,86,24.34,118.106
1587.4,2529.4,86,24.62,118.008
1587.5,2527.5,86,24.9,117.91
1587.6,2525.6,86,25.18,117.812
1587.7,2523.7,86,25.46,117.714
1587.8,2521.8,86,25.74,117.616
1587.9,2519.9,86,26.02,117.518
1588,2518,86,26.3,117.42
1588.1,2515.6,86,27.24,117.308
1588.2,2513.2,86,28.18,117.196
1588.3,2510.8,86,29.12,117.084
1588.4,2508.4,86,30.06,116.972
1588.5,2506,86,31,116.86
1588.6,2503.6,86,31.94,116.748
1588.7,2501.2,86,32.88,116.636
1588.8,2498.8,86,33.82,116.524
1588.9,2496.4,86,34.76,116.412
1589,2494,86,35.7,116.3
1589.1,2492,85.9,35.93,116.22
1589.2,2490,85.8,36.16,116.14
1589.3,2488,85.7,36.39,116.06
1589.4,2486,85.6,36.62,115.98
1589.5,2484,85.5,36.85,115.9
1589.6,2482,85.4,37.08,115.82
1589.7,2480,85.3,37.31,115.74
1589.8,2478,85.2,37.54,115.66
1589.9,2476,85.1,37.77,115.58
1590,2474,85,38,115.5
1590.1,2472.5,85,38.12,115.436
1590.2,2471,85,38.24,115.372
1590.3,2469.5,85,38.36,115.308
1590.4,2468,85,38.48,115.244
1590.5,2466.5,85,38.6,115.18
1590.6,2465,85,38.72,115.116
1590.7,2463.5,85,38.84,115.052
1590.8,2462,85,38.96,114.988
1590.9,2460.5,85,39.08,114.924
1591,2459,85,39.2,114.86
1591.1,2458.3,85,39.28,114.802
1591.2,2457.6,85,39.36,114.744
1591.3,2456.9,85,39.44,114.686
1591.4,2456.2,85,39.52,114.628
1591.5,2455.5,85,39.6,114.57
1591.6,2454.8,85,39.68,114.512
1591.7,2454.1,85,39.76,114.454
1591.8,2453.4,85,39.84,114.396
1591.9,2452.7,85,39.92,114.338
1592,2452,85,40,114.28
1592.1,2451.3,85,39.84,114.26
1592.2,2450.6,85,39.68,114.24
1592.3,2449.9,85,39.52,114.22
1592.4,2449.2,85,39.36,114.2
1592.5,2448.5,85,39.2,114.18
1592.6,2447.8,85,39.04,114.16
1592.7,2447.1,85,38.88,114.14
1592.8,2446.4,85,38.72,114.12
1592.9,2445.7,85,38.56,114.1
1593,2445,85,38.4,114.08
1593.1,2444.6,85,37.97,114.064
1593.2,2444.2,85,37.54,114.048
1593.3,2443.8,85,37.11,114.032
1593.4,2443.4,85,36.68,114.016
1593.5,2443,85,36.25,114
1593.6,2442.6,85,35.82,113.984
1593.7,2442.2,85,35.39,113.968
1593.8,2441.8,85,34.96,113.952
1593.9,2441.4,85,34.53,113.936
1594,2441,85,34.1,113.92
1594.1,2440.5,85,33.55,113.908
1594.2,2440,85,33,113.896
1594.3,2439.5,85,32.45,113.884
1594.4,2439,85,31.9,113.872
1594.5,2438.5,85,31.35,113.86
1594.6,2438,85,30.8,113.848
1594.7,2437.5,85,30.25,113.836
1594.8,2437,85,29.7,113.824
1594.9,2436.5,85,29.15,113.812
1595,2436,85,28.6,113.8
1595.1,2434.9,85,28.56,113.77
1595.2,2433.8,85,28.52,113.74
1595.3,2432.7,85,28.48,113.71
1595.4,2431.6,85,28.44,113.68
1595.5,2430.5,85,28.4,113.65
1595.6,2429.4,85,28.36,113.62
1595.7,2428.3,85,28.32,113.59
1595.8,2427.2,85,28.28,113.56
1595.9,2426.1,85,28.24,113.53
1596,2425,85,28.2,113.5
1596.1,2423.9,85,27.97,113.452
1596.2,2422.8,85,27.74,113.404
1596.3,2421.7,85,27.51,113.356
1596.4,2420.6,85,27.28,113.308
1596.5,2419.5,85,27.05,113.26
1596.6,2418.4,85,26.82,113.212
1596.7,2417.3,85,26.59,113.164
1596.8,2416.2,85,26.36,113.116
1596.9,2415.1,85,26.13,113.068
1597,2414,85,25.9,113.02
1597.1,2412.6,85,25.51,112.956
1597.2,2411.2,85,25.12,112.892
1597.3,2409.8,85,24.73,112.828
1597.4,2408.4,85,24.34,112.764
1597.5,2407,85,23.95,112.7
1597.6,2405.6,85,23.56,112.636
1597.7,2404.2,85,23.17,112.572
1597.8,2402.8,85,22.78,112.508
1597.9,2401.4,85,22.39,112.444
1598,2400,85,22,112.38
1598.1,2398.5,85,22.04,112.302
1598.2,2397,85,22.08,112.224
1598.3,2395.5,85,22.12,112.146
1598.4,2394,85,22.16,112.068
1598.5,2392.5,85,22.2,111.99
1598.6,2391,85,22.24,111.912
1598.7,2389.5,85,22.28,111.834
1598.8,2388,85,22.32,111.756
1598.9,2386.5,85,22.36,111.678
1599,2385,85,22.4,111.6
1599.1,2382.8,85,22.4,111.522
1599.2,2380.6,85,22.4,111.444
1599.3,2378.4,85,22.4,111.366
1599.4,2376.2,85,22.4,111.288
1599.5,2374,85,22.4,111.21
1599.6,2371.8,85,22.4,111.132
1599.7,2369.6,85,22.4,111.054
1599.8,2367.4,85,22.4,110.976
1599.9,2365.2,85,22.4,110.898
1600,2363,85,22.4,110.82
1600.1,2361.4,85,22.43,110.726
1600.2,2359.8,85,22.46,110.632
1600.3,2358.2,85,22.49,110.538
1600.4,2356.6,85,22.52,110.444
1600.5,2355,85,22.55,110.35
1600.6,2353.4,85,22.58,110.256
1600.7,2351.8,85,22.61,110.162
1600.8,2350.2,85,22.64,110.068
1600.9,2348.6,85,22.67,109.974
1601,2347,85,22.7,109.88
1601.1,2345.4,85,22.82,109.802
1601.2,2343.8,85,22.94,109.724
1601.3,2342.2,85,23.06,109.646
1601.4,2340.6,85,23.18,109.568
1601.5,2339,85,23.3,109.49
1601.6,2337.4,85,23.42,109.412
1601.7,2335.8,85,23.54,109.334
1601.8,2334.2,85,23.66,109.256
1601.9,2332.6,85,23.78,109.178
1602,2331,85,23.9,109.1
1602.1,2329.1,85,23.94,109.026
1602.2,2327.2,85,23.98,108.952
1602.3,2325.3,85,24.02,108.878
1602.4,2323.4,85,24.06,108.804
1602.5,2321.5,85,24.1,108.73
1602.6,2319.6,85,24.14,108.656
1602.7,2317.7,85,24.18,108.582
1602.8,2315.8,85,24.22,108.508
1602.9,2313.9,85,24.26,108.434
1603,2312,85,24.3,108.36
1603.1,2310.5,85,24.73,108.312
1603.2,2309,85,25.16,108.264
1603.3,2307.5,85,25.59,108.216
1603.4,2306,85,26.02,108.168
1603.5,2304.5,85,26.45,108.12
1603.6,2303,85,26.88,108.072
1603.7,2301.5,85,27.31,108.024
1603.8,2300,85,27.74,107.976
1603.9,2298.5,85,28.17,107.928
1604,2297,85,28.6,107.88
1604.1,2295.5,85,29.98,107.85
1604.2,2294,85,31.36,107.82
1604.3,2292.5,85,32.74,107.79
1604.4,2291,85,34.12,107.76
1604.5,2289.5,85,35.5,107.73
1604.6,2288,85,36.88,107.7
1604.7,2286.5,85,38.26,107.67
1604.8,2285,85,39.64,107.64
1604.9,2283.5,85,41.02,107.61
1605,2282,85,42.4,107.58
1605.1,2280.6,85,42.47,107.55
1605.2,2279.2,85,42.54,107.52
1605.3,2277.8,85,42.61,107.49
1605.4,2276.4,85,42.68,107.46
1605.5,2275,85,42.75,107.43
1605.6,2273.6,85,42.82,107.4
1605.7,2272.2,85,42.89,107.37
1605.8,2270.8,85,42.96,107.34
1605.9,2269.4,85,43.03,107.31
1606,2268,85,43.1,107.28
1606.1,2267.8,85,43.14,107.262
1606.2,2267.6,85,43.18,107.244
1606.3,2267.4,85,43.22,107.226
1606.4,2267.2,85,43.26,107.208
1606.5,2267,85,43.3,107.19
1606.6,2266.8,85,43.34,107.172
1606.7,2266.6,85,43.38,107.154
1606.8,2266.4,85,43.42,107.136
1606.9,2266.2,85,43.46,107.118
1607,2266,85,43.5,107.1
1607.1,2265.9,85,43.78,107.07
1607.2,2265.8,85,44.06,107.04
1607.3,2265.7,85,44.34,107.01
1607.4,2265.6,85,44.62,106.98
1607.5,2265.5,85,44.9,106.95
1607.6,2265.4,85,45.18,106.92
1607.7,2265.3,85,45.46,106.89
1607.8,2265.2,85,45.74,106.86
1607.9,2265.1,85,46.02,106.83
1608,2265,85,46.3,106.8
1608.1,2265.1,85,45.91,106.766
1608.2,2265.2,85,45.52,106.732
1608.3,2265.3,85,45.13,106.698
1608.4,2265.4,85,44.74,106.664
1608.5,2265.5,85,44.35,106.63
1608.6,2265.6,85,43.96,106.596
1608.7,2265.7,85,43.57,106.562
1608.8,2265.8,85,43.18,106.528
1608.9,2265.9,85,42.79,106.494
1609,2266,85,42.4,106.46
1609.1,2266.5,85,42.91,106.43
1609.2,2267,85,43.42,106.4
1609.3,2267.5,85,43.93,106.37
1609.4,2268,85,44.44,106.34
1609.5,2268.5,85,44.95,106.31
1609.6,2269,85,45.46,106.28
1609.7,2269.5,85,45.97,106.25
1609.8,2270,85,46.48,106.22
1609.9,2270.5,85,46.99,106.19
1610,2271,85,47.5,106.16
1610.1,2271.3,85,47.73,106.16
1610.2,2271.6,85,47.96,106.16
1610.3,2271.9,85,48.19,106.16
1610.4,2272.2,85,48.42,106.16
1610.5,2272.5,85,48.65,106.16
1610.6,2272.8,85,48.88,106.16
1610.7,2273.1,85,49.11,106.16
1610.8,2273.4,85,49.34,106.16
1610.9,2273.7,85,49.57,106.16
1611,2274,85,49.8,106.16
1611.1,2274.4,85.1,51.21,106.178
1611.2,2274.8,85.2,52.62,106.196
1611.3,2275.2,85.3,54.03,106.214
1611.4,2275.6,85.4,55.44,106.232
1611.5,2276,85.5,56.85,106.25
1611.6,2276.4,85.6,58.26,106.268
1611.7,2276.8,85.7,59.67,106.286
1611.8,2277.2,85.8,61.08,106.304
1611.9,2277.6,85.9,62.49,106.322
1612,2278,86,63.9,106.34
1612.1,2278.7,86,64.29,106.404
1612.2,2279.4,86,64.68,106.468
1612.3,2280.1,86,65.07,106.532
1612.4,2280.8,86,65.46,106.596
1612.5,2281.5,86,65.85,106.66
1612.6,2282.2,86,66.24,106.724
1612.7,2282.9,86,66.63,106.788
1612.8,2283.6,86,67.02,106.852
1612.9,2284.3,86,67.41,106.916
1613,2285,86,67.8,106.98
1613.1,2286.9,86,67.49,107.06
1613.2,2288.8,86,67.18,107.14
1613.3,2290.7,86,66.87,107.22
1613.4,2292.6,86,66.56,107.3
1613.5,2294.5,86,66.25,107.38
1613.6,2296.4,86,65.94,107.46
1613.7,2298.3,86,65.63,107.54
1613.8,2300.2,86,65.32,107.62
1613.9,2302.1,86,65.01,107.7
1614,2304,86,64.7,107.78
1614.1,2306.5,86,64.03,107.874
1614.2,2309,86,63.36,107.968
1614.3,2311.5,86,62.69,108.062
1614.4,2314,86,62.02,108.156
1614.5,2316.5,86,61.35,108.25
1614.6,2319,86,60.68,108.344
1614.7,2321.5,86,60.01,108.438
1614.8,2324,86,59.34,108.532
1614.9,2326.5,86,58.67,108.626
1615,2329,86,58,108.72
1615.1,2331.4,86,57.96,108.806
1615.2,2333.8,86,57.92,108.892
1615.3,2336.2,86,57.88,108.978
1615.4,2338.6,86,57.84,109.064
1615.5,2341,86,57.8,109.15
1615.6,2343.4,86,57.76,109.236
1615.7,2345.8,86,57.72,109.322
1615.8,2348.2,86,57.68,109.408
1615.9,2350.6,86,57.64,109.494
1616,2353,86,57.6,109.58
1616.1,2354.9,86,57.57,109.668
1616.2,2356.8,86,57.54,109.756
1616.3,2358.7,86,57.51,109.844
1616.4,2360.6,86,57.48,109.932
1616.5,2362.5,86,57.45,110.02
1616.6,2364.4,86,57.42,110.108
1616.7,2366.3,86,57.39,110.196
1616.8,2368.2,86,57.36,110.284
1616.9,2370.1,86,57.33,110.372
1617,2372,86,57.3,110.46
1617.1,2373.9,86,57.33,110.564
1617.2,2375.8,86,57.36,110.668
1617.3,2377.7,86,57.39,110.772
1617.4,2379.6,86,57.42,110.876
1617.5,2381.5,86,57.45,110.98
1617.6,2383.4,86,57.48,111.084
1617.7,2385.3,86,57.51,111.188
1617.8,2387.2,86,57.54,111.292
1617.9,2389.1,86,57.57,111.396
1618,2391,86,57.6,111.5
1618.1,2392.4,86,57.8,111.608
1618.2,2393.8,86,58,111.716
1618.3,2395.2,86,58.2,111.824
1618.4,2396.6,86,58.4,111.932
1618.5,2398,86,58.6,112.04
1618.6,2399.4,86,58.8,112.148
1618.7,2400.8,86,59,112.256
1618.8,2402.2,86,59.2,112.364
1618.9,2403.6,86,59.4,112.472
1619,2405,86,59.6,112.58
1619.1,2406.6,86,60.15,112.692
1619.2,2408.2,86,60.7,112.804
1619.3,2409.8,86,61.25,112.916
1619.4,2411.4,86,61.8,113.028
1619.5,2413,86,62.35,113.14
1619.6,2414.6,86,62.9,113.252
1619.7,2416.2,86,63.45,113.364
1619.8,2417.8,86,64,113.476
1619.9,2419.4,86,64.55,113.588
1620,2421,86,65.1,113.7
1620.1,2422.5,86.1,64.9,113.808
1620.2,2424,86.2,64.7,113.916
1620.3,2425.5,86.3,64.5,114.024
1620.4,2427,86.4,64.3,114.132
1620.5,2428.5,86.5,64.1,114.24
1620.6,2430,86.6,63.9,114.348
1620.7,2431.5,86.7,63.7,114.456
1620.8,2433,86.8,63.5,114.564
1620.9,2434.5,86.9,63.3,114.672
1621,2436,87,63.1,114.78
1621.1,2437.9,87,62.83,114.862
1621.2,2439.8,87,62.56,114.944
1621.3,2441.7,87,62.29,115.026
1621.4,2443.6,87,62.02,115.108
1621.5,2445.5,87,61.75,115.19
1621.6,2447.4,87,61.48,115.272
1621.7,2449.3,87,61.21,115.354
1621.8,2451.2,87,60.94,115.436
1621.9,2453.1,87,60.67,115.518
1622,2455,87,60.4,115.6
1622.1,2456.9,87,57.69,115.64
1622.2,2458.8,87,54.98,115.68
1622.3,2460.7,87,52.27,115.72
1622.4,2462.6,87,49.56,115.76
1622.5,2464.5,87,46.85,115.8
1622.6,2466.4,87,44.14,115.84
1622.7,2468.3,87,41.43,115.88
1622.8,2470.2,87,38.72,115.92
1622.9,2472.1,87,36.01,115.96
1623,2474,87,33.3,116
1623.1,2475.7,87,32.64,116.04
1623.2,2477.4,87,31.98,116.08
1623.3,2479.1,87,31.32,116.12
1623.4,2480.8,87,30.66,116.16
1623.5,2482.5,87,30,116.2
1623.6,2484.2,87,29.34,116.24
1623.7,2485.9,87,28.68,116.28
1623.8,2487.6,87,28.02,116.32
1623.9,2489.3,87,27.36,116.36
1624,2491,87,26.7,116.4
1624.1,2490.6,87,26.58,116.418
1624.2,2490.2,87,26.46,116.436
1624.3,2489.8,87,26.34,116.454
1624.4,2489.4,87,26.22,116.472
1624.5,2489,87,26.1,116.49
1624.6,2488.6,87,25.98,116.508
1624.7,2488.2,87,25.86,116.526
1624.8,2487.8,87,25.74,116.544
1624.9,2487.4,87,25.62,116.562
1625,2487,87,25.5,116.58
1625.1,2485.7,87,23.77,116.542
1625.2,2484.4,87,22.04,116.504
1625.3,2483.1,87,20.31,116.466
1625.4,2481.8,87,18.58,116.428
1625.5,2480.5,87,16.85,116.39
1625.6,2479.2,87,15.12,116.352
1625.7,2477.9,87,13.39,116.314
1625.8,2476.6,87,11.66,116.276
1625.9,2475.3,87,9.93,116.238
1626,2474,87,8.2,116.2
1626.1,2472.1,87,7.38,116.122
1626.2,2470.2,87,6.56,116.044
1626.3,2468.3,87,5.74,115.966
1626.4,2466.4,87,4.92,115.888
1626.5,2464.5,87,4.1,115.81
1626.6,2462.6,87,3.28,115.732
1626.7,2460.7,87,2.46,115.654
1626.8,2458.8,87,1.64,115.576
1626.9,2456.9,87,0.82,115.498
1627,2455,87,0,115.42
1627.1,2452.1,86.9,0,115.268
1627.2,2449.2,86.8,0,115.116
1627.3,2446.3,86.7,0,114.964
1627.4,2443.4,86.6,0,114.812
1627.5,2440.5,86.5,0,114.66
1627.6,2437.6,86.4,0,114.508
1627.7,2434.7,86.3,0,114.356
1627.8,2431.8,86.2,0,114.204
1627.9,2428.9,86.1,0,114.052
1628,2426,86,0,113.9
1628.1,2422.4,86,1.18,113.698
1628.2,2418.8,86,2.36,113.496
1628.3,2415.2,86,3.54,113.294
1628.4,2411.6,86,4.72,113.092
1628.5,2408,86,5.9,112.89
1628.6,2404.4,86,7.08,112.688
1628.7,2400.8,86,8.26,112.486
1628.8,2397.2,86,9.44,112.284
1628.9,2393.6,86,10.62,112.082
1629,2390,86,11.8,111.88
1629.1,2385.7,86,12.15,111.67
1629.2,2381.4,86,12.5,111.46
1629.3,2377.1,86,12.85,111.25
1629.4,2372.8,86,13.2,111.04
1629.5,2368.5,86,13.55,110.83
1629.6,2364.2,86,13.9,110.62
1629.7,2359.9,86,14.25,110.41
1629.8,2355.6,86,14.6,110.2
1629.9,2351.3,86,14.95,109.99
1630,2347,86,15.3,109.78
1630.1,2345.3,86,15.61,109.6
1630.2,2343.6,86,15.92,109.42
1630.3,2341.9,86,16.23,109.24
1630.4,2340.2,86,16.54,109.06
1630.5,2338.5,86,16.85,108.88
1630.6,2336.8,86,17.16,108.7
1630.7,2335.1,86,17.47,108.52
1630.8,2333.4,86,17.78,108.34
1630.9,2331.7,86,18.09,108.16
1631,2330,86,18.4,107.98
1631.1,2325.5,86,19.38,107.862
1631.2,2321,86,20.36,107.744
1631.3,2316.5,86,21.34,107.626
1631.4,2312,86,22.32,107.508
1631.5,2307.5,86,23.3,107.39
1631.6,2303,86,24.28,107.272
1631.7,2298.5,86,25.26,107.154
1631.8,2294,86,26.24,107.036
1631.9,2289.5,86,27.22,106.918
1632,2285,86,28.2,106.8
1632.1,2282.5,86,29.26,106.706
1632.2,2280,86,30.32,106.612
1632.3,2277.5,86,31.38,106.518
1632.4,2275,86,32.44,106.424
1632.5,2272.5,86,33.5,106.33
1632.6,2270,86,34.56,106.236
1632.7,2267.5,86,35.62,106.142
1632.8,2265,86,36.68,106.048
1632.9,2262.5,86,37.74,105.954
1633,2260,86,38.8,105.86
1633.1,2258.5,85.9,39.04,105.822
1633.2,2257,85.8,39.28,105.784
1633.3,2255.5,85.7,39.52,105.746
1633.4,2254,85.6,39.76,105.708
1633.5,2252.5,85.5,40,105.67
1633.6,2251,85.4,40.24,105.632
1633.7,2249.5,85.3,40.48,105.594
1633.8,2248,85.2,40.72,105.556
1633.9,2246.5,85.1,40.96,105.518
1634,2245,85,41.2,105.48
1634.1,2244.6,85,41.2,105.47
1634.2,2244.2,85,41.2,105.46
1634.3,2243.8,85,41.2,105.45
1634.4,2243.4,85,41.2,105.44
1634.5,2243,85,41.2,105.43
1634.6,2242.6,85,41.2,105.42
1634.7,2242.2,85,41.2,105.41
1634.8,2241.8,85,41.2,105.4
1634.9,2241.4,85,41.2,105.39
1635,2241,85,41.2,105.38
1635.1,2240.9,85,41.2,105.38
1635.2,2240.8,85,41.2,105.38
1635.3,2240.7,85,41.2,105.38
1635.4,2240.6,85,41.2,105.38
1635.5,2240.5,85,41.2,105.38
1635.6,2240.4,85,41.2,105.38
1635.7,2240.3,85,41.2,105.38
1635.8,2240.2,85,41.2,105.38
1635.9,2240.1,85,41.2,105.38
1636,2240,85,41.2,105.38
1636.1,2240.1,85,41.2,105.39
1636.2,2240.2,85,41.2,105.4
1636.3,2240.3,85,41.2,105.41
1636.4,2240.4,85,41.2,105.42
1636.5,2240.5,85,41.2,105.43
1636.6,2240.6,85,41.2,105.44
1636.7,2240.7,85,41.2,105.45
1636.8,2240.8,85,41.2,105.46
1636.9,2240.9,85,41.2,105.47
1637,2241,85,41.2,105.48
1637.1,2241.1,85,39.94,105.48
1637.2,2241.2,85,38.68,105.48
1637.3,2241.3,85,37.42,105.48
1637.4,2241.4,85,36.16,105.48
1637.5,2241.5,85,34.9,105.48
1637.6,2241.6,85,33.64,105.48
1637.7,2241.7,85,32.38,105.48
1637.8,2241.8,85,31.12,105.48
1637.9,2241.9,85,29.86,105.48
1638,2242,85,28.6,105.48
1638.1,2242.1,85,28.37,105.44
1638.2,2242.2,85,28.14,105.4
1638.3,2242.3,85,27.91,105.36
1638.4,2242.4,85,27.68,105.32
1638.5,2242.5,85,27.45,105.28
1638.6,2242.6,85,27.22,105.24
1638.7,2242.7,85,26.99,105.2
1638.8,2242.8,85,26.76,105.16
1638.9,2242.9,85,26.53,105.12
1639,2243,85,26.3,105.08
1639.1,2242.6,85,26.49,105.016
1639.2,2242.2,85,26.68,104.952
1639.3,2241.8,85,26.87,104.888
1639.4,2241.4,85,27.06,104.824
1639.5,2241,85,27.25,104.76
1639.6,2240.6,85,27.44,104.696
1639.7,2240.2,85,27.63,104.632
1639.8,2239.8,85,27.82,104.568
1639.9,2239.4,85,28.01,104.504
1640,2239,85,28.2,104.44
1640.1,2238,85,29.14,104.382
1640.2,2237,85,30.08,104.324
1640.3,2236,85,31.02,104.266
1640.4,2235,85,31.96,104.208
1640.5,2234,85,32.9,104.15
1640.6,2233,85,33.84,104.092
1640.7,2232,85,34.78,104.034
1640.8,2231,85,35.72,103.976
1640.9,2230,85,36.66,103.918
1641,2229,85,37.6,103.86
1641.1,2228,85,39.13,103.81
1641.2,2227,85,40.66,103.76
1641.3,2226,85,42.19,103.71
1641.4,2225,85,43.72,103.66
1641.5,2224,85,45.25,103.61
1641.6,2223,85,46.78,103.56
1641.7,2222,85,48.31,103.51
1641.8,2221,85,49.84,103.46
1641.9,2220,85,51.37,103.41
1642,2219,85,52.9,103.36
1642.1,2218.4,85,54.16,103.35
1642.2,2217.8,85,55.42,103.34
1642.3,2217.2,85,56.68,103.33
1642.4,2216.6,85,57.94,103.32
1642.5,2216,85,59.2,103.31
1642.6,2215.4,85,60.46,103.3
1642.7,2214.8,85,61.72,103.29
1642.8,2214.2,85,62.98,103.28
1642.9,2213.6,85,64.24,103.27
1643,2213,85,65.5,103.26
1643.1,2213.7,85,65.62,103.3
1643.2,2214.4,85,65.74,103.34
1643.3,2215.1,85,65.86,103.38
1643.4,2215.8,85,65.98,103.42
1643.5,2216.5,85,66.1,103.46
1643.6,2217.2,85,66.22,103.5
1643.7,2217.9,85,66.34,103.54
1643.8,2218.6,85,66.46,103.58
1643.9,2219.3,85,66.58,103.62
1644,2220,85,66.7,103.66
1644.1,2222.3,85,66.93,103.762
1644.2,2224.6,85,67.16,103.864
1644.3,2226.9,85,67.39,103.966
1644.4,2229.2,85,67.62,104.068
1644.5,2231.5,85,67.85,104.17
1644.6,2233.8,85,68.08,104.272
1644.7,2236.1,85,68.31,104.374
1644.8,2238.4,85,68.54,104.476
1644.9,2240.7,85,68.77,104.578
1645,2243,85,69,104.68
1645.1,2245.6,85,69.08,104.828
