OBD velocities,OBD engine speed,OBD coolant T,OBD engine load,OBD times
42.37527602,1228.081843,92.19055839,58.01962037,1131
37.88967962,1098.084353,92.0904603,57.95662419,1132
34.04534391,1358.13266,91.99331834,57.89548843,1133
30.90869321,1328.58824,91.89548199,57.83391566,1134
27.8324067,1196.356248,91.79736476,57.77216612,1135
24.07263866,1526.995236,91.70950345,57.71687109,1136
20.58101045,1428.294807,91.61691179,57.65859904,1137
17.35267385,1204.252533,91.5206917,57.59804345,1138
15.03163222,1043.175324,91.43308748,57.54291022,1139
14.06085249,975.8044994,91.35501658,57.49377673,1140
13.91712172,965.8297751,91.29458388,57.45574374,1141
14.18006262,984.0775243,91.24695313,57.42576759,1142
14.64536387,1016.368814,91.20672675,57.40045134,1143
15.5373991,1078.274874,91.18053674,57.3839688,1144
17.50551567,1214.859552,91.19445108,57.39272572,1145
20.73336206,1438.867807,91.27323628,57.44230875,1146
23.61161419,1638.614685,91.36069959,57.4973533,1147
24.84000326,1723.863256,91.38853964,57.51487429,1148
23.99291951,1665.076767,91.34081785,57.48484084,1149
20.13862237,1397.593662,91.2449048,57.42447849,1150
15.59112442,1082.003341,91.1495999,57.36449887,1151
12.80382651,888.5685652,91.06132062,57.30894079,1152
11.83148038,821.0890341,90.98592211,57.26148916,1153
11.81010576,819.6056637,90.92750218,57.22472289,1154
12.57053939,872.3787487,90.88750677,57.199552,1155
15.39049896,1068.0802,90.91986335,57.21991544,1156
20.11796073,1396.159772,91.05956476,57.30783575,1157
25.25260909,1752.497553,91.25735333,57.4323129,1158
29.51312603,2048.171773,91.44953359,57.55326049,1159
33.44562502,2321.081983,91.66288997,57.68753515,1160
37.11054194,1770.280261,91.8415872,57.79999727,1161
40.82492756,1754.830535,92.07005366,57.94378138,1162
43.96229292,1889.687959,92.2876764,58.08074105,1163
46.86613309,2014.507467,92.50877013,58.21988517,1164
49.09430159,1543.858774,92.66891476,58.32067131,1165
51.26805436,1485.804285,92.85890708,58.44024193,1166
53.5432737,1551.742629,93.07549386,58.57654963,1167
55.59051574,1611.073943,93.2710497,58.69962162,1168
57.57671597,1668.636197,93.46605847,58.82234932,1169
59.29783413,1718.516084,93.6367472,58.92977133,1170
60.91709481,1765.444029,93.80448112,59.03533375,1171
62.43750435,1809.507161,93.9689678,59.13885254,1172
63.67408995,1465.474913,94.08709992,59.21319834,1173
64.879904,1420.757676,94.23117516,59.3038713,1174
66.32769406,1452.461774,94.4259269,59.42643723,1175
67.73660453,1483.314476,94.61987618,59.54849814,1176
69.0462161,1511.992704,94.80147943,59.66278915,1177
70.29441508,1539.326103,94.97844475,59.7741613,1178
71.25101829,1560.274058,95.11028133,59.85713193,1179
72.21810521,1581.451589,95.24343652,59.94093241,1180
73.16960791,1602.287853,95.37517214,60.0238395,1181
73.99754652,1620.418276,95.49263723,60.0977655,1182
74.68497968,1635.471873,95.5939562,60.16153004,1183
75.35715871,1650.191431,95.69284331,60.2237641,1184
76.03646251,1665.06701,95.79230252,60.28635821,1185
76.75337554,1680.766165,95.895846,60.35152272,1186
77.54187129,1698.032858,96.00791413,60.42205219,1187
78.27977574,1714.191689,96.11429317,60.48900125,1188
78.85239389,1726.731036,96.19961447,60.54269774,1189
79.40300595,1738.788488,96.28064105,60.59369137,1190
80.04970439,1752.950065,96.37460209,60.65282523,1191
80.68365178,1766.832416,96.4664762,60.7106457,1192
81.34360036,1781.284149,96.56229514,60.77094882,1193
82.01067319,1795.89189,96.65817999,60.83129343,1194
82.70606076,1811.119675,96.75914321,60.89483407,1195
83.22036288,1822.382002,96.83490767,60.94251602,1196
83.67489817,1832.335538,96.90209098,60.98479747,1197
84.06544451,1840.887828,96.95926562,61.02078001,1198
84.48273976,1850.025872,97.01988977,61.05893348,1199
84.97046912,1860.706301,97.09075952,61.10353497,1200
85.43817662,1870.948287,97.15911007,61.14655101,1201
85.93582522,1881.84593,97.23090747,61.19173631,1202
86.56041524,1895.523371,97.32284252,61.24959513,1203
87.11139534,1907.588882,97.4031839,61.30015754,1204
87.70832972,1920.660713,97.49133926,61.35563762,1205
88.21745243,1931.80962,97.56735199,61.40347582,1206
88.55809125,1939.269021,97.61692298,61.43467305,1207
88.90633196,1946.89489,97.66752659,61.46652015,1208
89.20064147,1953.339759,97.71078601,61.49374523,1209
89.55314053,1961.058879,97.76142724,61.52561601,1210
90.00961751,1971.054935,97.82798881,61.56750617,1211
90.41936478,1980.027691,97.88639824,61.60426582,1212
90.81915642,1988.782437,97.94293674,61.63984801,1213
91.18654394,1996.827588,97.99552068,61.67294143,1214
91.48764414,2003.421162,98.03951326,61.70062791,1215
91.78037987,2009.831568,98.0822689,61.72753594,1216
92.07483705,2016.279671,98.12512274,61.75450577,1217
92.46687206,2024.864559,98.18215065,61.79039597,1218
92.96367133,2035.743604,98.25759114,61.83787403,1219
93.25553758,2042.13497,98.30063939,61.8649662,1220
93.45105262,2046.416411,98.33000267,61.88344582,1221
93.63836107,2050.518142,98.35803715,61.90108917,1222
93.82895957,2054.69192,98.38644913,61.91897009,1223
93.99044901,2058.228259,98.41097572,61.93440577,1224
94.0875717,2060.355078,98.42562899,61.94362772,1225
94.20967089,2063.028839,98.44356519,61.95491577,1226
94.36872422,2066.511832,98.46758207,61.97003066,1227
94.50412388,2069.47685,98.4877391,61.98271638,1228
94.66546575,2073.009958,98.51200805,61.99798991,1229
94.76990549,2075.297008,98.52784824,62.00795884,1230
94.89756168,2078.092458,98.54656892,62.0197406,1231
95.06044479,2081.659316,98.57093811,62.03507722,1232
95.19847001,2084.68183,98.59139493,62.0479516,1233
95.36162315,2088.254601,98.6157214,62.06326133,1234
95.49932701,2091.270077,98.63608454,62.07607676,1235
95.66220708,2094.836869,98.66028607,62.09130786,1236
95.7676794,2097.146531,98.67630538,62.10138953,1237
95.89606458,2099.957944,98.69502035,62.11316769,1238
96.0594396,2103.535574,98.71915794,62.12835855,1239
96.19779355,2106.565286,98.73949545,62.14115785,1240
96.36115667,2110.142656,98.76354561,62.15629368,1241
96.49900954,2113.161396,98.78375525,62.16901251,1242
96.69404702,2117.432379,98.81160302,62.18653836,1243
96.89803584,2121.899381,98.84070178,62.2048515,1244
97.10129165,2126.350332,98.86965747,62.2230746,1245
97.2714824,2130.077215,98.89450409,62.23871169,1246
97.37454808,2132.334175,98.91022249,62.24860397,1247
97.43665575,2133.694226,98.91966593,62.25454715,1248
97.43362905,2133.627946,98.91825183,62.25365719,1249
97.42360045,2133.408337,98.9155787,62.25197487,1250
97.38410421,2132.543438,98.908883,62.24776097,1251
97.31258606,2130.977314,98.8969082,62.2402247,1252
97.30068687,2130.716743,98.89395951,62.23836895,1253
97.29988937,2130.699279,98.89290205,62.23770345,1254
97.26780987,2129.996793,98.88751386,62.23431242,1255
97.16937263,2127.841188,98.87201895,62.22456078,1256
97.06252869,2125.50149,98.85518527,62.2139666,1257
96.95727087,2123.196526,98.83863697,62.20355202,1258
96.82156813,2120.224871,98.81749965,62.19024937,1259
96.58855678,2115.122325,98.78117084,62.16738603,1260
96.28151458,2108.398632,98.73399367,62.13769533,1261
95.93615559,2100.835868,98.68202741,62.10499066,1262
95.59207407,2093.301078,98.62985265,62.07215476,1263
95.37540971,2088.556503,98.59600722,62.05085432,1264
95.2113475,2084.963824,98.57029201,62.0346706,1265
95.08154897,2082.121461,98.55070096,62.02234108,1266
94.92469735,2078.686682,98.52647539,62.00709485,1267
94.79134576,2075.766513,98.506464,61.99450079,1268
94.59941605,2071.563584,98.47736976,61.97619049,1269
94.42955656,2067.843955,98.45135236,61.95981659,1270
94.35818725,2066.281091,98.44025277,61.95283112,1271
94.3301944,2065.668096,98.43631452,61.9503526,1272
94.27506193,2064.46079,98.4280267,61.9451367,1273
94.21089253,2063.055591,98.41899559,61.93945303,1274
94.02133879,2058.904692,98.39091058,61.92177788,1275
93.71704183,2052.241115,98.34746987,61.89443871,1276
93.18288789,2040.544067,98.2717142,61.84676229,1277
92.49599466,2025.502294,98.17700986,61.78716064,1278
91.70570313,2008.196276,98.07019673,61.71993838,1279
90.97055464,1992.097796,97.97090768,61.65745137,1280
90.28564957,1977.09956,97.87822085,61.59911942,1281
89.64151939,1962.994223,97.79158346,61.54459466,1282
88.97484301,1948.395163,97.70299265,61.48884052,1283
88.3664921,1935.073331,97.62206951,61.43791199,1284
87.73690088,1921.286372,97.53987913,61.38618593,1285
87.04084097,1906.043864,97.45067272,61.33004436,1286
86.33513383,1890.590098,97.3610536,61.27364306,1287
85.63056265,1875.161208,97.27234626,61.21781559,1288
84.95888266,1860.452578,97.18800293,61.16473457,1289
84.35470147,1847.222055,97.11247224,61.11719975,1290
83.76029147,1834.205504,97.03880373,61.07083688,1291
83.16477042,1821.164623,96.96554659,61.0247329,1292
82.56782114,1808.092466,96.8926404,60.97884979,1293
81.969874,1794.998458,96.82012554,60.93321297,1294
81.37119659,1781.888458,96.74802412,60.88783633,1295
80.77198594,1768.766782,96.67634869,60.84272779,1296
80.17245143,1755.638013,96.60511478,60.79789713,1297
79.60379709,1743.185467,96.53770792,60.75547499,1298
79.16528633,1733.582839,96.48542143,60.72256877,1299
78.86893182,1727.093188,96.45039762,60.70052674,1300
78.58850275,1720.952277,96.41774221,60.67997523,1301
78.30316565,1714.703888,96.38456436,60.65909494,1302
78.01326383,1708.355539,96.35088872,60.63790135,1303
77.72015426,1701.936947,96.31688921,60.61650395,1304
77.42484992,1695.470292,96.2827135,60.59499566,1305
77.1280619,1688.971148,96.24849697,60.57346167,1306
76.8302525,1682.449637,96.21430985,60.55194619,1307
76.40760792,1673.194452,96.16698221,60.52216081,1308
75.93588415,1662.864518,96.11174858,60.48739983,1309
75.89155278,1661.893737,96.10737746,60.48464889,1310
75.88937601,1661.84607,96.10882426,60.48555942,1311
75.84752911,1660.929695,96.10559168,60.48352502,1312
75.82420242,1660.418881,96.10455098,60.48287005,1313
75.73956783,1658.56553,96.09693049,60.47807414,1314
75.61062925,1655.741998,96.08440523,60.47019144,1315
75.38222437,1650.740326,96.06006247,60.45487146,1316
75.10866799,1644.749914,96.02953946,60.43566197,1317
74.86259719,1639.361389,96.00292114,60.41890987,1318
74.46945763,1630.752313,95.95992137,60.39184821,1319
73.9302586,1618.944787,95.8994895,60.35381574,1320
73.49660173,1609.448452,95.85151784,60.32362504,1321
73.2756626,1604.610267,95.82684926,60.30810001,1322
73.55219835,1610.665922,95.8617258,60.33004937,1323
74.21404754,1625.159274,95.94594513,60.38305233,1324
75.25852436,1648.03151,96.07972242,60.46724434,1325
76.65304108,1678.569014,96.26369567,60.58302689,1326
78.29303331,1714.482007,96.48574012,60.72276934,1327
79.75467426,1746.489416,96.68363944,60.84731619,1328
80.72045995,1767.638452,96.81354811,60.9290735,1329
81.13486296,1776.713161,96.86806076,60.96338073,1330
81.22996002,1778.795622,96.87843285,60.96990835,1331
81.1767537,1777.630496,96.869428,60.9642412,1332
81.12212255,1776.434168,96.86008583,60.95836175,1333
81.08345143,1775.587337,96.8527205,60.95372642,1334
81.0250242,1774.307882,96.84338432,60.94785075,1335
80.84467374,1770.358519,96.81954184,60.93284562,1336
80.52848943,1763.434629,96.77809654,60.90676224,1337
80.20059404,1756.254288,96.73516363,60.87974265,1338
79.94373967,1750.629621,96.70096901,60.85822246,1339
79.82637034,1748.059436,96.68484575,60.84807538,1340
79.76274525,1746.666156,96.67509416,60.84193827,1341
79.76558294,1746.728297,96.67343306,60.84089286,1342
79.80771889,1747.651001,96.67653883,60.84284746,1343
79.91391149,1749.976435,96.68795276,60.85003075,1344
80.12215059,1754.536512,96.71210794,60.86523268,1345
80.52685132,1763.398758,96.76335301,60.89748349,1346
80.95416364,1772.756158,96.81834331,60.93209133,1347
81.34261949,1781.262669,96.86806406,60.96338281,1348
81.59425563,1786.773066,96.89934576,60.98306977,1349
81.66784014,1788.384439,96.90692675,60.98784083,1350
81.59247214,1786.73401,96.89621959,60.98110233,1351
81.2197274,1778.571545,96.84993168,60.9519713,1352
80.36694833,1759.897159,96.74645816,60.8868508,1353
79.04815317,1731.017826,96.59735587,60.7930141,1354
77.57903907,1698.846768,96.44727138,60.69855925,1355
76.08262705,1666.077933,96.30126709,60.60667226,1356
74.54947206,1632.504491,96.15922107,60.51727638,1357
72.9226305,1596.879474,96.02101367,60.43029631,1358
71.10038985,1556.975556,95.88654877,60.34567157,1359
69.13290287,1513.890995,95.75573589,60.2633452,1360
67.06874866,1468.689588,95.628476,60.18325489,1361
64.8555448,1420.224251,95.50467261,60.10533991,1362
62.59788887,1370.785491,95.38423493,60.02954311,1363
60.80435849,1331.510278,95.26703236,59.95578232,1364
59.74232627,1308.25361,95.17650624,59.89881021,1365
59.64214442,1306.059801,95.15944648,59.88807374,1366
60.47433893,1324.283421,95.23884679,59.93804389,1367
61.8192076,1353.733718,95.39315505,60.03515694,1368
62.65615944,1372.061516,95.47708317,60.08797664,1369
62.62333605,1371.342741,95.46358231,60.07947995,1370
61.28715154,1342.082611,95.3634696,60.01647457,1371
59.40660002,1300.901785,95.246958,59.94314864,1372
58.11193696,1272.550904,95.14904885,59.88153005,1373
57.64565047,1262.340036,95.09846756,59.84969699,1374
57.62075249,1261.794814,95.07892376,59.83739721,1375
57.5382124,1259.987328,95.05563044,59.82273769,1376
56.93802494,1246.844261,94.98657866,59.77928033,1377
55.37404672,1212.595843,94.87990305,59.71214462,1378
52.58225339,1151.460398,94.77208749,59.64429149,1379
48.41031453,1331.877149,94.66497414,59.5768803,1380
42.9897554,1245.890127,94.55875002,59.51002873,1381
37.5620556,1088.589451,94.45348827,59.44378283,1382
32.00736832,1280.64971,94.34918673,59.37814123,1383
28.19311338,1211.860968,94.24577745,59.31306117,1384
27.6433367,1188.229208,94.19913735,59.28370848,1385
30.31107472,1302.900033,94.30937675,59.35308703,1386
33.89940578,1457.141897,94.50794842,59.47805702,1387
36.20917052,1556.425495,94.62620835,59.55248326,1388
37.28066089,1602.482748,94.6631161,59.57571095,1389
38.53058084,1656.20967,94.71378212,59.60759733,1390
40.87477527,1756.973204,94.84618273,59.69092293,1391
44.39251933,1908.180936,95.08266731,59.83975319,1392
48.3450872,2078.07926,95.38096855,60.02748743,1393
51.30457176,1613.740191,95.58934207,60.15862616,1394
53.52729741,1551.279619,95.76870116,60.27150482,1395
54.81842974,1588.698046,95.86075294,60.3294371,1396
55.20816536,1599.99301,95.86760194,60.33374748,1397
55.07905877,1596.25136,95.82766212,60.30861157,1398
54.66396419,1584.221465,95.76350497,60.26823463,1399
53.88067927,1561.521012,95.66877845,60.20861901,1400
52.79299317,1529.998679,95.55036791,60.13409799,1401
51.48484971,1492.087251,95.44023964,60.06478937,1402
49.93681483,1447.223507,95.32330964,59.99120012,1403
48.24887052,1398.305035,95.20935736,59.91948488,1404
46.26403198,1340.782243,95.09836753,59.84963404,1405
43.42029296,1258.367577,94.99024721,59.78158911,1406
39.01106736,1130.583396,94.88386618,59.7146388,1407
33.56315043,1337.701416,94.77842663,59.648281,1408
29.12365859,1251.859794,94.67390516,59.58250098,1409
26.93882146,1157.94612,94.58514455,59.52663998,1410
26.74542925,1149.633293,94.52848472,59.49098143,1411
27.13042963,1166.182262,94.49789196,59.47172805,1412
27.32660726,1174.614818,94.45958779,59.44762153,1413
27.21672285,1169.891514,94.40606613,59.41393796,1414
26.90475299,1156.481711,94.3416485,59.37339709,1415
25.97011549,1665.780349,94.29520521,59.34416826,1416
26.79239344,1859.356542,94.31348751,59.35567412,1417
29.09281659,2019.002856,94.39973636,59.40995436,1418
32.15012789,1525.401126,94.5038919,59.47550408,1419
35.97696969,1546.444507,94.71357857,59.60746923,1420
39.44067946,1695.329613,94.92444459,59.74017659,1421
41.38982991,1779.112462,95.03840774,59.81189868,1422
41.55054146,1786.020534,95.03661336,59.81076939,1423
39.7857602,1710.162664,94.95163331,59.75728767,1424
36.87590685,1585.084683,94.84577723,59.69066773,1425
34.79607498,1495.684586,94.75552886,59.63387041,1426
34.35147545,1476.573791,94.70222782,59.60032569,1427
35.21526295,1513.703084,94.71736304,59.60985096,1428
37.59941559,1616.184193,94.83709681,59.68520475,1429
40.57123238,1743.925628,95.01507945,59.79721714,1430
42.30210283,1818.325866,95.11758808,59.86173039,1431
42.46577742,1825.361302,95.11523397,59.86024884,1432
41.22195653,1771.896544,95.03580184,59.81025867,1433
38.44621005,1652.583052,94.92935254,59.74326539,1434
33.93820945,1458.809845,94.82381053,59.6768431,1435
28.55492754,1227.413293,94.71917988,59.61099438,1436
22.79367778,1443.185215,94.62011295,59.54864715,1437
19.37725456,1344.755746,94.53147221,59.49286159,1438
18.96427933,1316.095814,94.47426113,59.45685611,1439
20.04038936,1390.776422,94.46290261,59.44970769,1440
21.37196578,1483.186058,94.46845963,59.45320497,1441
21.99871202,1526.681415,94.45200385,59.44284862,1442
21.76584555,1510.520791,94.40371375,59.41245751,1443
20.52575517,1424.460164,94.32049173,59.36008219,1444
18.85968412,1308.837045,94.23409056,59.30570609,1445
18.08060572,1254.770038,94.16775628,59.26395898,1446
18.02986549,1251.248734,94.11305227,59.22953131,1447
18.32134262,1271.47686,94.07154967,59.20341187,1448
18.22113985,1264.52292,94.01825211,59.16986934,1449
16.498349,1144.963522,93.93273671,59.1160507,1450
12.40185174,855.9134968,93.835498,59.05485405,1451
7.167590304,750.0011432,93.76350501,59.00954566,1452
2.825154092,699.680044,93.687804,58.96190365,1453
0.543636898,226.3187507,93.59420019,58.90299461,1454
0.000193558,0.523262019,93.49630828,58.84138687,1455
4.86442E-06,8.92845E-06,93.3986428,58.77992164,1456
1.46456E-06,8.90492E-11,93.30117816,58.71858281,1457
6.45721E-07,0,93.20391376,58.65736999,1458
3.38677E-07,0,93.10684901,58.59628283,1459
1.96329E-07,0,93.00998332,58.53532094,1460
1.21446E-07,0,92.91331611,58.47448396,1461
7.86054E-08,0,92.81684678,58.41377151,1462
5.25937E-08,0,92.72057475,58.35318324,1463
3.60871E-08,0,92.62449945,58.29271878,1464
2.52518E-08,0,92.52862029,58.23237776,1465
1.79477E-08,0,92.43293671,58.17215983,1466
1.29182E-08,0,92.33744812,58.11206461,1467
9.39462E-09,0,92.24215396,58.05209176,1468
6.89074E-09,0,92.14705366,57.9922409,1469
5.09036E-09,0,92.05214664,57.9325117,1470
3.78299E-09,0,91.95743236,57.87290378,1471
2.82568E-09,0,91.86291023,57.8134168,1472
2.11974E-09,0,91.76857971,57.75405041,1473
1.59603E-09,0,91.67444023,57.69480425,1474
1.20551E-09,0,91.58049124,57.63567797,1475
9.13018E-10,0,91.48673219,57.57667122,1476
6.93112E-10,0,91.39316252,57.51778367,1477
5.27237E-10,0,91.29978168,57.45901495,1478
3.73471E-10,0,91.20658913,57.40036473,1479
2.15567E-19,0,91.11358433,57.34183267,1480
0.528456005,584.8456138,91.06518427,57.31137236,1481
2.882928007,758.6403795,91.03552964,57.29270938,1482
5.132813586,754.6979605,90.99584955,57.26773693,1483
6.941984938,840.7309595,90.95509619,57.24208904,1484
8.556211668,1036.074127,90.92600203,57.22377878,1485
9.878727257,1196.217919,90.90228313,57.20885142,1486
11.41967182,878.8585027,90.86580951,57.18589696,1487
12.58164581,873.1495194,90.83001939,57.16337264,1488
14.09162084,977.9397823,90.8131717,57.15276964,1489
16.08163456,1116.044093,90.8207368,57.15753069,1490
18.62370695,1292.460543,90.86194299,57.18346358,1491
21.74368975,1508.983208,90.94422281,57.23524593,1492
25.19904536,1748.7803,91.06531848,57.31145683,1493
28.86503124,2003.194855,91.22340641,57.41094859,1494
32.55387132,2259.19546,91.41646148,57.53244674,1495
35.84336345,1705.37624,91.56199861,57.62403973,1496
39.06925688,1679.364277,91.74577022,57.73969538,1497
42.07964533,1808.763688,91.94189694,57.86312665,1498
44.67000929,1920.108644,92.12470003,57.97817277,1499
46.66728124,1462.502331,92.24241045,58.05225317,1500
48.45085757,1404.158841,92.37408745,58.13512337,1501
50.01616356,1449.52312,92.49771921,58.21293034,1502
51.11561754,1481.386499,92.58419276,58.26735199,1503
51.89954675,1504.105625,92.64378374,58.30485524,1504
52.58773799,1524.050159,92.69661129,58.33810197,1505
53.18913051,1541.479172,92.74150265,58.3663541,1506
53.81964701,1559.75223,92.79147483,58.39780382,1507
54.36538593,1575.568341,92.83409576,58.42462707,1508
54.8455803,1589.484899,92.87103035,58.44787165,1509
55.36104351,1604.423586,92.9126975,58.47409464,1510
55.98334046,1622.458432,92.96702593,58.50828594,1511
56.75187859,1644.731508,93.03733553,58.5525349,1512
57.80051863,1675.122243,93.1377,58.61569872,1513
59.26400963,1717.535813,93.28346165,58.70743302,1514
61.14843275,1772.148456,93.47898967,58.8304875,1515
63.40190658,1837.456592,93.72554742,58.98565726,1516
65.85183256,1908.458126,94.00816772,59.16352279,1517
68.19371722,1976.328505,94.29405307,59.34344316,1518
69.88155176,1610.326146,94.49399511,59.46927558,1519
71.29377865,1561.210436,94.69207244,59.59393446,1520
72.42535735,1585.990053,94.85964024,59.69939234,1521
73.21506506,1603.283286,94.98235049,59.77661935,1522
73.79689686,1616.024396,95.08035147,59.83829573,1523
74.1412425,1623.56497,95.1460385,59.8796355,1524
74.27333086,1626.457476,95.18553147,59.90449019,1525
74.04704866,1621.502287,95.18170722,59.90208341,1526
73.36165549,1606.493362,95.12625052,59.86718204,1527
71.86676553,1573.757858,95.01704431,59.79845372,1528
69.81707024,1528.873077,94.9065441,59.72891102,1529
67.44557992,1476.94154,94.79671571,59.65979113,1530
65.0976516,1425.525971,94.68745827,59.59103056,1531
63.06945774,1381.112034,94.57874479,59.52261233,1532
61.5070577,1346.898175,94.47051944,59.4545013,1533
60.41892998,1323.070061,94.3790229,59.39691846,1534
59.89521898,1311.601696,94.32126032,59.3605659,1535
59.2806636,2289.841033,94.36774618,59.38982151,1536
60.23299933,2589.072725,94.52297631,59.48751474,1537
61.76500101,2654.92473,94.71400809,59.60773954,1538
63.98063312,2750.162104,94.9879765,59.78016005,1539
66.6927988,2866.742621,95.33502883,59.99857552,1540
69.78183014,2999.52244,95.74194709,60.2546673,1541
73.12605218,3143.271451,96.20067829,60.54336725,1542
76.586139,3292.000827,96.70129802,60.85842952,1543
80.09940011,3443.015863,97.24305449,61.19938097,1544
83.41063587,3585.346981,97.78872979,61.54279872,1545
86.05614449,2726.150611,98.13777464,61.76246817,1546
88.15245512,2554.754557,98.41890201,61.93939413,1547
89.6085799,2596.954646,98.63474567,62.07523415,1548
90.42936019,2091.480464,98.7106732,62.12301873,1549
90.92627076,1991.128056,98.75324365,62.1498102,1550
91.33821653,2000.148955,98.79035182,62.17316403,1551
91.80937176,2010.46644,98.83922835,62.2039242,1552
92.36052737,2022.535794,98.90112824,62.24288055,1553
93.0492819,2037.618327,98.98417753,62.29514717,1554
93.78974861,2053.833268,99.0764791,62.35323665,1555
94.56314749,2070.769365,99.17606797,62.41591236,1556
95.30846772,2087.090589,99.27130614,62.47584998,1557
96.14059798,2105.312803,99.38217553,62.54562502,1558
97.11055055,2126.553086,99.5179218,62.63105619,1559
98.25181609,2151.544827,99.68403641,62.73559951,1560
99.56867039,2180.381659,99.87928028,62.85847516,1561
101.1191063,2214.333523,100.1168918,63.00801469,1562
102.7545525,2250.146966,100.3778009,63.17221639,1563
104.3878896,2285.914224,100.6459078,63.34094798,1564
106.0120107,2321.479666,100.9200191,63.5134584,1565
107.6604456,2357.577539,101.2082648,63.69486427,1566
109.3701195,2395.01644,101.5201882,63.89117152,1567
111.0846393,2432.56146,101.8434577,64.09461941,1568
112.8268553,2470.712976,102.1834489,64.30859098,1569
114.5683942,2508.849665,102.5346545,64.52962029,1570
116.1515238,2543.517465,102.85805,64.7331475,1571
117.6160618,2575.588314,103.1617991,64.92431033,1572
118.973961,2605.323959,103.4477694,65.10428412,1573
120.228177,2632.789119,103.7159453,65.27305916,1574
121.3796706,2658.004836,103.9675154,65.43138339,1575
122.3656033,2679.595057,104.1913494,65.57225212,1576
123.0853992,2695.357343,104.3667417,65.68263432,1577
123.5886682,2706.378063,104.5001127,65.76657059,1578
123.8558357,2712.228569,104.5840309,65.81938408,1579
123.8545184,2712.199722,104.6113162,65.8365559,1580
123.6432655,2707.573649,104.5974169,65.82780848,1581
123.2968311,2699.987336,104.554477,65.80078446,1582
122.8839319,2690.945559,104.4971535,65.76470827,1583
122.3846991,2680.013223,104.4198907,65.71608333,1584
121.8816816,2668.99801,104.3415565,65.66678414,1585
121.2327854,2654.788306,104.2330014,65.59846558,1586
120.4756042,2638.207348,104.1046416,65.51768303,1587
119.6189775,2619.448704,103.9619751,65.42789664,1588
118.6630992,2598.516623,103.8048723,65.32902489,1589
117.640129,2576.115345,103.6382008,65.2241311,1590
116.6481257,2554.392187,103.4732678,65.12033144,1591
115.7937371,2535.682556,103.3251257,65.02709903,1592
115.1177549,2520.879715,103.203151,64.95033486,1593
114.5910753,2509.346342,103.1050502,64.88859567,1594
114.2031014,2500.850386,103.0331498,64.84334557,1595
113.8917943,2494.033298,102.9744851,64.80642527,1596
113.7065616,2489.977021,102.9401903,64.78484203,1597
113.4681557,2484.756345,102.8965773,64.75739441,1598
113.0900262,2476.475963,102.8255763,64.71271036,1599
112.5929891,2465.591709,102.7337341,64.65490994,1600
111.8639295,2449.626567,102.6024568,64.57229129,1601
111.0118261,2430.966976,102.4498449,64.47624587,1602
110.0587611,2410.096501,102.2839718,64.37185452,1603
109.0376264,2387.735418,102.1094842,64.2620417,1604
108.0766492,2366.691679,101.9413664,64.1562377,1605
107.2872288,2349.404738,101.8075476,64.07201959,1606
106.7187617,2336.956291,101.7162243,64.01454577,1607
106.3395863,2328.653006,101.6556533,63.97642577,1608
106.1615393,2324.754085,101.6306694,63.96070223,1609
106.0650564,2322.641275,101.6189208,63.95330837,1610
106.090652,2323.201775,101.6273587,63.95861871,1611
106.1881964,2325.33783,101.6475086,63.97129992,1612
106.377018,2329.472695,101.6849351,63.99485405,1613
106.5728307,2333.760654,101.7231919,64.01893077,1614
106.9166158,2341.288954,101.7873233,64.05929154,1615
107.4025357,2351.92976,101.8759137,64.11504538,1616
108.0555212,2366.229013,101.9947459,64.18983178,1617
108.8488785,2383.602164,102.1414279,64.28214533,1618
109.8385164,2405.273523,102.3276801,64.39936211,1619
111.0011767,2430.733772,102.5503688,64.53951004,1620
112.269698,2458.512195,102.7996226,64.69637649,1621
113.538656,2486.30018,103.0563253,64.85793093,1622
114.6414042,2510.448457,103.2833704,65.00082054,1623
115.5871642,2531.158967,103.4838263,65.12697633,1624
116.3235611,2547.284784,103.6471656,65.22977306,1625
116.7821912,2557.327991,103.7605053,65.30110276,1626
116.8661657,2559.166887,103.8040662,65.32851758,1627
116.6279999,2553.951468,103.7875428,65.31811868,1628
115.9852909,2539.877252,103.696012,65.26051422,1629
114.8051184,2514.033517,103.5191345,65.14919735,1630
113.1709502,2478.248058,103.281782,64.99982087,1631
111.2214781,2435.557992,102.9844969,64.81272613,1632
109.2943835,2393.357953,102.6887474,64.62659779,1633
107.6352468,2357.025729,102.4358808,64.46745764,1634
106.4334647,2330.70878,102.2475126,64.34890911,1635
105.7153988,2314.984379,102.1222314,64.27006409,1636
105.4962072,2310.184462,102.0788916,64.2427884,1637
105.4864507,2309.970811,102.0716526,64.23823262,1638
105.5119207,2310.52856,102.0707988,64.23769528,1639
105.39786,2308.03083,102.0482404,64.22349826,1640
105.0958287,2301.416865,101.9930285,64.18875095,1641
104.6695095,2292.081213,101.9150232,64.13965878,1642
104.1980345,2281.756726,101.8279867,64.08488279,1643
103.8497976,2274.130939,101.7611559,64.04282322,1644
103.7418585,2271.76726,101.7340328,64.02575342,1645
103.9787418,2276.954595,101.7631817,64.04409812,1646
104.5672635,2289.842202,101.8531643,64.10072819,1647
105.4106091,2308.310011,101.9905442,64.18718745,1648
106.4882579,2331.908657,102.1747743,64.30313167,1649
